ESNTL_ID,FCLTY_NM,LCLAS_NM,MLSFC_NM,ZIP_NO,FCLTY_ROAD_NM_ADDR,FCLTY_LA,FCLTY_LO,WORKDAY_OPN_BSNS_TIME,WORKDAY_CLOS_TIME,SAT_OPN_BSNS_TIME,SAT_CLOS_TIME,SUN_OPN_BSNS_TIME,SUN_CLOS_TIME,RSTDE_OPN_BSNS_TIME,RSTDE_CLOS_TIME,RSTDE_GUID_CN,TEL_NO,OPTN_DC,ADIT_DC
KCCBSPO22N000000605,이문일공칠,일반서점,일반,02450,서울특별시 동대문구 이문로 107 한국외대 교수회관 1층,37.5979456,127.056986,9:00,20:00,10:00,19:00,,,,,일요일,0221732212,"지역 대학, 기관 연계 지식, 교양, 창업, 전시, 공연 등의 프로그램을 운영","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000606,장안벚꽃길,북카페,북카페,02637,서울특별시 동대문구 장한로26길 85,37.57146861,127.0763544,9:00,20:00,,,,,,,,,독서활동 장소,카페 : 있음
KCCBSPO22N000000607,이야기카페,"카페,디저트",바베큐장,02599,서울특별시 동대문구 전농로3길 106,37.57248157,127.0561226,11:00,22:00,11:00,22:00,,,,,일요일 휴무,01092917592,바베큐장 내 카페,카페 : 있음
KCCBSPO22N000000608,놀숲 외대후문점,만화방,만화책,02449,서울특별시 동대문구 천장산로7길 4 2층,37.59871945,127.0575485,10:00,1:00,10:00,1:00,10:00,1:00,10:00,1:00,,0232955590,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000609,다누리북카페,북카페,북카페,02597,서울특별시 동대문구 천호대로65길 17 답십리청소년독서실,37.57099235,127.0490546,,,,,,,,,,0222433648,독서활동 장소,카페 : 있음
KCCBSPO22N000000610,너나들이 만화카페,북카페,만화책,02454,서울특별시 동대문구 회기로13길 19 지층 너나들이 만화카페,37.59230605,127.0508757,11:00,24:00:00,11:00,24:00:00,11:00,24:00:00,11:00,24:00:00,연중 무휴,07088300331,만화카페,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000611,놀숲 경희대점,만화방,만화책,02454,서울특별시 동대문구 회기로13길 6 지층,37.59172425,127.0510711,11:00,24:00:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,07077190309,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000612,놀숲 노량진점,만화방,만화책,06913,서울특별시 동작구 노량진로 176 B1,37.51345539,126.9454987,11:00,23:00,11:00,23:00,11:00,23:00,,,,028178886,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000613,놀숲 이수역점,만화방,만화책,07008,서울특별시 동작구 동작대로27길 5 지안플라자 지하1층,37.48735785,126.9814938,11:00,23:00,10:00,24:00:00,10:00,24:00:00,,,,025334523,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000614,지금의 세상,일반서점,일반,07025,서울특별시 동작구 동작대로3길 41 1층,37.47867443,126.9791992,15:00,22:00,,,,,,,,01076107121,인스타 오픈 시간 확인. 마음을 어루만져줄 책들 준비,카페 : 있음
KCCBSPO22N000000615,M&H Books,북카페,북카페,07015,서울특별시 동작구 동작대로3길 6,37.47850715,126.9811295,,,,,,,,,,025217447,독서활동 장소,카페 : 있음
KCCBSPO22N000000616,놀숲 보라매점,만화방,만화책,07071,서울특별시 동작구 보라매로5가길 16 6층,37.49127429,126.9240942,11:00,22:00,11:00,23:00,11:00,23:00,,,,028330966,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000617,쉼표 만화카페,북카페,만화책,07008,서울특별시 동작구 사당로 295 b1,37.48508111,126.9802837,10:00,1:00,10:00,1:00,10:00,1:00,10:00,1:00,연중 무휴,025366889,"이색데이트공간 만화카페, 3만 6천권 도서 보유, 100평 규모의 넓이","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000618,쉼표숭실대점,북카페,만화책,07027,서울특별시 동작구 사당로 4,37.49540648,126.9548541,,,,,,,,,,,만화카페,카페 : 있음
KCCBSPO22N000000619,리네스카페,"카페,디저트",북카페,07025,서울특별시 동작구 사당로26길 111 리네스카페,37.4788363,126.9780946,12:00,23:00,12:00,23:00,,,,,공휴일 휴무,01058784552,"바쁜 현대인들이 편안히 쉴 수 있는, 힐링을 할 수 있는 공간, 베이커리를 즐길 수 있고 북카페의 특성상 책도 즐겁게 감상할 수 있음",카페 : 있음
KCCBSPO22N000000620,와인톡,북카페,북카페,07032,서울특별시 동작구 상도로 282,37.50219062,126.948117,,,,,,,,,,,,카페 : 있음
KCCBSPO22N000000621,상도중앙작은도서관북카페,북카페,북카페,06951,서울특별시 동작구 상도로15길 47 1층,37.50277978,126.9342894,,,,,,,,,,07044176004,,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000622,대륙서점,일반서점,일반,07044,서울특별시 동작구 성대로 40 1층대륙서점,37.49894199,126.9332924,13:00,22:00,13:00,22:00,13:00,22:00,,,,028218878,"다양한 국내외도서 취급, 간단한음료들과 각종 문화행사 개최","주차 : 가능, 카페 : 있음"
KCCBSPO22N000000623,오누이,갤러리카페,북카페,07068,서울특별시 동작구 시흥대로 676 혜석빌딩,37.49170078,126.9091576,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,연중 무휴,028336046,"품격있는 박물관의 컨셉, 대리석 마감으로 은은하고 고급스러운 분위기에 그림들과 책들이 공간을 한층 더 꾸며줌","주차 : 가능, 카페 : 있음"
KCCBSPO22N000000624,데어이즈북스,일반서점,그림책,04171,서울특별시 마포구 도화2길 27 3층 - 4층,37.53953108,126.9494717,10:00,20:00,10:00,20:00,10:00,20:00,,,월요일,027130227,"도시생활자를 위한 인문책방, 그림책방","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000625,로뎀나무밑,북카페,북카페,04087,서울특별시 마포구 독막로 176,37.5356578,126.9442619,1:30,23:00,11:30,23:00,,,,,일요일 휴무,027171069,도심 속 숲에서 즐기는 커피와 맥주를 동시 즐길 수 있는 공간,카페 : 있음
KCCBSPO22N000000626,이루리북스,아동도서,아동도서,04157,서울특별시 마포구 독막로 320 태영데시앙루브 B105호,37.54296432,126.9478732,10:00,21:30,10:00,18:30,10:00,18:30,,,,07077151027,아동그림책 전문점,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 공간대여 : 가능, 독서모임 : 가능"
KCCBSPO22N000000627,책과 밤 낮,일반서점,북카페,04073,서울특별시 마포구 독막로 54 2층 책과 밤 낮,37.54771884,126.9192205,14:00,0:00,14:00,0:00,14:00,0:00,,,,023327141,북카페 겸 와인바,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000628,문학살롱 초고,"카페,디저트",북카페,04071,서울특별시 마포구 독막로2길 30,37.55507871,126.9188188,17:00,1:00,14:00,1:00,14:00,23:00,,,"월요일 17:00-23:00, 화요일 휴무",023327579,여러 분야의 창작자들이 운영하는 '서점X칵테일바',카페 : 있음
KCCBSPO22N000000629,카페투니온,북카페,북카페,04047,서울특별시 마포구 독막로3길 28-17,37.56502844,126.9172022,11:00,22:00,11:00,22:00,11:00,22:00,,,명절 휴무,023225071,"스타 웹툰 작가님 들의 북토크쇼 및 팬미팅, 강좌, 대담 등의 행사 동영상을 발송",카페 : 있음
KCCBSPO22N000000630,다산북살롱,"카페,디저트",북카페,04044,서울특별시 마포구 독막로3길 39 2층 다산빌딩 2층 다산북살롱,37.54726979,126.9142755,10:00,23:30,10:00,23:30,10:00,23:30,,,,07048204811,"다산북스가 운영하는 콘텐츠 카페, 독서, 공부, 모임, 세미나, 워크숍 및 책과 관련된 모든 활동이 이루어지는 곳","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000631,서사 당신의 서재,일반서점,북카페,04029,서울특별시 마포구 동교로12길 3 2층,37.56182635,126.9158203,12:00,23:00,12:00,1:00,12:00,23:00,,,"목요일, 금요일 12:00-01:00",023329948,"서재를 컨셉으로 만든 카페, 또한 삶의 맥락, 브랜드 경험, 생각의 발견이라는 주제를 선정하여 독서모임 실행","카페 : 있음, 북토크 : 가능"
KCCBSPO22N000000632,번역가의 서재,일반서점,외국서적,03998,서울특별시 마포구 동교로17길 67 101호,37.55763878,126.9142557,13:00,19:30,14:00,19:30,,,,,"일요일, 월요일",,양질의 번역서와 해외 출판물을 소개하는 동네 책방,카페 : 있음
KCCBSPO22N000000633,카페 스케치북,"카페,디저트",북카페,04030,"서울특별시 마포구 동교로22길 14 1층, 2층",37.56093518,126.9257218,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,,023371731,"독서활동 장소, 브런치를 즐길 수 있음",카페 : 있음
KCCBSPO22N000000634,공상온도,일반서점,북카페,03992,서울특별시 마포구 동교로23길 40 지하,37.5576445,126.9197902,12:00,23:00,12:00,0:00,,,,,,023360247,"금, 토는 정오~자정 영업. 복합 문화 공간","카페 : 있음, 공간대여 : 가능, 독립출판물 : 있음"
KCCBSPO22N000000635,북카페산책 고용플러스점,북카페,북카페,04157,서울특별시 마포구 마포대로 63-8 삼창주택 4층,37.5356578,126.9442619,,,,,,,,,,07077281122,고용보험센터 내 카페,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000636,테이스티,북카페,북카페,04178,서울특별시 마포구 마포대로4다길 31,37.55376837,126.9299006,10:00,22:00,10:00,22:00,10:00,22:00,,,,027060081,독서활동 장소,카페 : 있음
KCCBSPO22N000000637,공간 산마루,"카페,디저트",북카페,04187,서울특별시 마포구 만리재로 74 신공덕2차 삼성래미안 상가1층,37.55280031,126.9144282,10:00,18:00,12:00,17:00,12:00,17:00,,,,0232730892,"건강한 음료와 책, 그리고 공간제공을 통해 다양한 소규모 클래스, 모임, 플리마켓, 전시, 여러 지원프로그램등을 기획","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 공간대여 : 가능"
KCCBSPO22N000000638,카페홈즈,북카페,북카페,03964,서울특별시 마포구 망원로 73 2층,37.55730477,126.9298574,11:00,21:00,11:00,21:00,,,11:00,21:00,"일요일 휴무, 월요일 휴무",023389467,독서활동 장소,카페 : 있음
KCCBSPO22N000000639,북카페산책 상암점,북카페,북카페,03911,서울특별시 마포구 매봉산로 18 창업복지관 1층,37.57417458,126.8899464,,,,,,,,,,07077285185,독서활동 장소,카페 : 있음
KCCBSPO22N000000640,북카페산책 산학협력센터점,북카페,북카페,03909,서울특별시 마포구 매봉산로 37 산학협력센터 1층,37.5669186,126.9018209,,,,,,,,,,07077280939,독서활동 장소,카페 : 있음
KCCBSPO22N000000641,산책3호점,북카페,북카페,03909,서울특별시 마포구 매봉산로 37,37.57711177,126.8873333,,,,,,,,,,,독서활동 장소,카페 : 있음
KCCBSPO22N000000642,커피랑도서관 서강대점,스터디카페,스터디카페,04109,서울특별시 마포구 백범로 28 제2서강빌딩 B1,37.55164147,126.9186268,9:00,23:00,9:00,23:00,9:00,22:00,,,"설날, 추석, 성탄 당일 휴무",07077561140,"2000여권의 도서 보유 및 대여 가능, 이용시간내 핸드드립 외 각종차 무료 제공, 사물함 이용가능","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 공간대여 : 가능"
KCCBSPO22N000000643,허부북카페,북카페,북카페,03905,서울특별시 마포구 상암산로1길 15,37.57711177,126.8873333,,,,,,,,,,,독서활동 장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000644,산책,북카페,북카페,03974,서울특별시 마포구 성미산로17길 79 서울공공주택연남동희망원룸,37.56177197,126.9155419,,,,,,,,,,,,카페 : 있음
KCCBSPO22N000000645,서점 리스본,독립서점,북카페,03979,서울특별시 마포구 성미산로23길 60,37.56608962,126.9200531,13:00,20:00,13:00,20:00,13:00,20:00,,,월요일,01095482360,"생일책, 비밀책 등 다양한 테마가 있는 서점",카페 : 있음
KCCBSPO22N000000646,연남동 끄트머리,일반서점,북카페,03979,서울특별시 마포구 성미산로23길 74,37.56633028,126.9197666,,,,,,,,,,07077151495,"전시, 원데이클래스 진행","카페 : 있음, 강연 : 가능"
KCCBSPO22N000000647,책방 곱셈,독립서점,디자인서적,03979,서울특별시 마포구 성미산로29길 33 1층,37.56533056,126.9217846,12:00,19:00,12:00,20:00,14:00,20:00,,,격주 일요일,023368063,출판관계자 및 디자이너 영감 도서,"카페 : 있음, 공간대여 : 가능"
KCCBSPO22N000000648,사이에,일반서점,여행서적,03980,서울특별시 마포구 성미산로31길 13 2층,37.56462575,126.9255188,10:00,20:00,14:00,19:00,,,,,일요일,07086305630,여행 전문 서점,카페 : 있음
KCCBSPO22N000000649,동네책방개똥이네책놀이터,일반서점,일반,03969,서울특별시 마포구 성미산로3나길 16,37.56020031,126.9086724,10:00,20:00,10:00,20:00,,,,,"일요일, 공휴일",023380478,아이와 부모가 함께 책 읽는 문화를 만들고자 함,"카페 : 있음, 독서모임 : 가능"
KCCBSPO22N000000650,디벙크,"카페,디저트",북카페,04072,서울특별시 마포구 성지1길 30 더보이드빌딩 지하1층,37.56084873,126.9227807,9:00,22:00,11:00,22:00,11:00,21:00,,,,0269305598,"문화와 예술의 공간, 따뜻한 휴식의 공간, 좋은사람들이 만나 멋진 이야기와 생각을 나누는 공간","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000651,단편집,북카페,북카페,04056,서울특별시 마포구 신촌로4길 5-25,37.56291194,126.9209821,12:00,20:00,12:00,20:00,13:30,20:00,,,월요일 휴무,01028661446,독서활동 장소,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000652,에디토리얼카페비플러스,북카페,북카페,04043,서울특별시 마포구 양화로12길 16-12 찬홍,37.54565625,126.9227224,11:00,1:00,12:00,1:00,12:00,23:00,,,,0231430905,"합정북카페, 비플러스만의 커피와 음료, 핸드메이드 디저트, 특별하고 진한 밀크티, 세계맥주","주차 : 가능, 카페 : 있음"
KCCBSPO22N000000653,놀숲플러스 홍대점,만화방,만화책,04039,서울특별시 마포구 양화로16길 29 B1,37.55344175,126.9557117,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,,,,023376588,"24시간을 운영하는 프리미엄 복합문화공간, 150평 규모의 공간 기획과 편의시설을 구비","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000654,카페 본주르,"카페,디저트",북카페,03994,서울특별시 마포구 양화로21길 23 2층,37.55003652,126.9173805,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,연중 무휴,023224242,동료 예술가들이 함께 모여 만든 카페 & 아트샵,카페 : 있음
KCCBSPO22N000000655,땡스북스,일반서점,일반,04047,서울특별시 마포구 양화로6길 57-6,37.54885813,126.9176876,12:00,21:00,12:00,21:00,12:00,21:00,,,"신정, 설, 추석연휴",023250321,큐레이션 서점,카페 : 있음
KCCBSPO22N000000656,청춘124 R&D센터,카페,북카페,04035,서울특별시 마포구 양화로7길 44-7 1층 청춘124 개발실,37.55385098,126.9227859,9:00,17:00,9:00,17:00,9:00,17:00,,,,023387115,"1년 12달, 4계절 맛있는 커피와 음료를 제공, 메뉴의 연구 및 개발 센터로 개발메뉴 시음 및 다양한 이벤트 제공",카페 : 있음
KCCBSPO22N000000657,이마녀 중국어 수프,일반서점,외국서적,04047,서울특별시 마포구 어울마당로5길 52 2층,37.55007707,126.9179642,13:00,20:00,13:00,20:00,,,,,"일요일, 월요일, 공휴일",023331314,"중국원서, 중국과 관련된 다양한 도서를 판매하는 중국 전문 서점","카페 : 있음, 강연 : 가능"
KCCBSPO22N000000658,카페책속의한줄,북카페,북카페,03988,서울특별시 마포구 연남로3길 22-15,37.54724873,126.9330429,10:00,22:00,10:00,22:00,10:00,22:00,,,,023331179,독서활동 장소,카페 : 있음
KCCBSPO22N000000659,산책경의선숲길,"카페,디저트",북카페,03982,서울특별시 마포구 연희로1길 43 1층 101호,37.5568502,126.9089033,11:00,21:00,11:00,21:00,11:00,21:00,,,월요일 휴무,07049114302,독서활동 장소,카페 : 있음
KCCBSPO22N000000660,도화서가 홍대점,북카페,북카페,04054,서울특별시 마포구 와우산로 111 3층,37.54791169,126.9151216,11:00,22:00,11:00,23:00,11:00,23:00,,,,0231437776,"음료를 마시며, 그림을 그리고, 책을 보며 이야기와 사랑이 싹트는 공간","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000661,만화살롱 유어마나,북카페,만화책,04049,서울특별시 마포구 와우산로 13 B1,37.55206271,126.9369738,12:00,21:00,12:00,21:00,12:00,21:00,,,"월요일 휴무, 설, 추석 휴무",023327972,"복합만화공간, 풍미 가득한 커피와 부드럽고 달콤한 쿠키, 수제 맥주를 즐길 수 있음",카페 : 있음
KCCBSPO22N000000662,딩굴딩굴,북카페,만화책,04052,서울특별시 마포구 와우산로 151,37.55549237,126.9259935,12:00,24:00:00,12:00,24:00:00,12:00,24:00:00,,,,07075561229,"홍대에서 가장 넓고 가장 편안한 굴이 50개, 40000권의 만화책, 부담없이 즐길 수 있는 카페 메뉴들","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000663,gaga77page,일반서점,인문서적,04049,서울특별시 마포구 와우산로15길 50 2층,37.54873387,126.9208468,14:00,22:00,14:00,22:00,14:00,22:00,,,,01066891558,북토크와 공연 맥주와 커피 그리고 책,"카페 : 있음, 독립출판물 : 있음, 북토크 : 가능"
KCCBSPO22N000000664,북카페 리벤,북카페,북카페,04054,서울특별시 마포구 와우산로23길 18-8,37.5669186,126.9018209,,,,,,,,,,07040091914,카톨릭계열 카페,카페 : 있음
KCCBSPO22N000000665,대화상점,장소대여,북카페,04053,서울특별시 마포구 와우산로29길 45 성암빌딩 지하1층,37.56028733,126.9012179,11:00,22:00,11:00,22:00,11:00,22:00,,,,01099733470,"사람과 사람 사이의 대화를 만드는 독서 커뮤니티, 매달 다양한 컨셉의 북클럽이 열리며, 북클럽 이외의 시간에는 스터디룸, 파티룸 등의 대관장소로 운영","카페 : 있음, 공간대여 : 가능, 북토크 : 가능"
KCCBSPO22N000000666,청춘문화싸롱,북카페,만화책,04053,서울특별시 마포구 와우산로29바길 19 삼이빌딩,37.55411869,126.9124274,12:00,22:00,12:00,22:00,12:00,22:00,,,,07041064223,"앉아서 혹은 누워서 만화도 보고 때론 강연, 공연도 즐길 수 있음",카페 : 있음
KCCBSPO22N000000667,와우살롱,북카페,북카페,04060,서울특별시 마포구 와우산로30길 21 청암빌딩,37.55246425,126.9118623,,,,,,,,,,0263381273,독서활동 장소,카페 : 있음
KCCBSPO22N000000668,북카페산책 하늘도서관점,북카페,북카페,03937,서울특별시 마포구 월드컵로 212 마포구청 12층,37.57605274,126.8905999,,,,,,,,,,07049157945,독서활동 장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000669,북카페산책 보건소점,북카페,북카페,03937,서울특별시 마포구 월드컵로 212 마포보건소 1층,37.54626483,126.9163401,,,,,,,,,,07049114301,보건소 내 북카페,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000670,달빛에홀린두더지,북카페,북카페,04023,서울특별시 마포구 월드컵로 35,37.54976212,126.9177032,,,,,,,,,,023252690,독서활동 장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000671,교보문고 합정점,일반서점,일반,04024,"서울특별시 마포구 월드컵로1길 14 딜라이트스퀘어 1차(지하 1층), 2차(지하 2층)",37.5500407,126.9120459,10:30,22:00,10:30,22:00,10:30,22:00,,,"설(당일), 추석(당일)",15441900,다양한 국내외도서 취급,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000672,교보문고 합정점,일반서점,일반,04024,"서울특별시 마포구 월드컵로1길 14 딜라이트스퀘어 1차(지하 1층), 2차(지하 2층)",37.5500407,126.9120459,10:30,22:00,10:30,22:00,10:30,22:00,,,"설(당일),추석(당일)",15441900,다양한 국내외도서 취급,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000673,초록북카페,북카페,북카페,03960,서울특별시 마포구 월드컵로31길 69,37.57417458,126.8899464,,,,,,,,,,,독서활동 장소,카페 : 있음
KCCBSPO22N000000674,러셀,북카페,북카페,03978,서울특별시 마포구 월드컵북로12길 17 사평빌딩,37.55346428,126.9257402,,,,,,,,,,07088093503,독서활동 장소,카페 : 있음
KCCBSPO22N000000675,삼삼오오커피공작소,북카페,북카페,03978,서울특별시 마포구 월드컵북로12길 20,37.56145585,126.9206778,8:00,20:00,10:00,19:00,10:00,19:00,,,,07047638629,"강의, 회의, 문화, 디자인, 교육, 모임등 공유를 할 수 있는공간, 편안함과 아늑한 분위기","카페 : 있음, 공간대여 : 가능"
KCCBSPO22N000000676,사사커피,"카페,디저트",북카페,03923,서울특별시 마포구 월드컵북로56길 19 드림타워 1층 로비,37.55074916,126.9202449,7:30,23:00,11:00,18:00,11:00,18:00,,,,0262264400,직접 포스팅한 스페셜티한 커피,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000677,수수책방,독립서점,일반,04085,서울특별시 마포구 토정로 8-7 1층,37.54538004,126.9117968,,,,,,,,,,023363625,"책과 차. 전시회, 문화예술, 소모임 대관 등","카페 : 있음, 공간대여 : 가능"
KCCBSPO22N000000678,타인 나 자신,북카페,북카페,04083,서울특별시 마포구 토정로3길 5 3층,37.55751478,126.9050492,11:00,23:00,11:00,24:00:00,11:00,20:00,,,금요일 11:00-24:00,05053292121,"책, 음악, 전시, 공연, 파티가 어우러진 문화살롱, 향기로운 차와 커피, 와인과 좋은 술 그리고 음식이 준비","주차 : 가능, 카페 : 있음"
KCCBSPO22N000000679,놀숲 홍대입구점,만화방,만화책,04040,서울특별시 마포구 홍익로 17 5층,37.55554831,126.9275265,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,,,,023361705,편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테이먼트,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000680,1984,북카페,북카페,03995,서울특별시 마포구 동교로 194 혜원빌딩 1층,37.55738,126.9229,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,,,023251984,편집샵 겸 북카페,"주차 : 가능, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000681,서울특별시의시간을그리다,일반서점,북카페,03734,서울특별시 서대문구 독립문로 31-6,37.56942645,126.9615606,12:00,17:00,12:00,17:00,,,,,"일요일, 월요일, 토요일",07041146711,한옥책방카페. 아트북과 일반서적,카페 : 있음
KCCBSPO22N000000682,놀숲 신촌점,만화방,만화책,03776,서울특별시 서대문구 명물길 37 SD TOWER Ⅱ,37.5585795,126.9381766,10:00,1:00,10:00,1:00,10:00,1:00,10:00,1:00,,07041456000,가족/친구/인연과 함께 놀러와서 편안한 휴식을 즐길 수 있는 문화공간,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000683,커피똥,북카페,북카페,03672,서울특별시 서대문구 명지대7길 22,37.58400969,126.9220512,9:00,22:00,9:00,21:00,9:00,21:00,,,,023038811,독서활동 장소,카페 : 있음
KCCBSPO22N000000684,새솔북카페,북카페,북카페,03761,서울특별시 서대문구 북아현로19길 58-21,37.5638977,126.9506818,,,,,,,,,,,,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000685,카페지느,북카페,북카페,03727,서울특별시 서대문구 성산로22길 4 창천빌딩,37.56039057,126.933329,13:00,22:00,14:00,22:00,14:00,22:00,,,,023353421,간단하게 편히 쉴 수 있는 부담 적은 카페,카페 : 있음
KCCBSPO22N000000686,바로서점,일반서점,북카페,03623,서울특별시 서대문구 세검정로3길 56-9,37.59338577,126.9474016,12:30,22:00,12:30,22:00,12:30,22:00,,,화요일,01076600131,화요일 부정기 영업. 국내외도서 및 카페,"카페 : 있음, 공간대여 : 가능, 독서모임 : 가능"
KCCBSPO22N000000687,미플,북카페,북카페,03797,서울특별시 서대문구 신촌로 109 신촌 르메이에르타운5 B2,37.55588886,126.9381508,9:00,24:00:00,9:00,24:00:00,9:00,24:00:00,,,,023134300,"하루 4000원으로 오전 9시~밤12시까지 공부가능, 신촌역에서 최단거리(1분)","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000688,위트 앤 시니컬,일반서점,문학,03766,서울특별시 서대문구 신촌역로 22-8 대국빌딩 3층,37.55883973,126.9433378,,,,,,,,,,07077968900,함께 있는 프렌테에서는 각종 독립출판물 등 취급. 위트앤시니컬은 시 전문,"주차 : 가능, 카페 : 있음, 독립출판물 : 있음, 강연 : 가능"
KCCBSPO22N000000689,굿브라더스페이스 신촌센터,북카페,북카페,03787,서울특별시 서대문구 신촌역로 7,37.5573528,126.9425002,9:00,23:00,9:00,23:00,9:00,23:00,,,,023638831,매우 넓은 스터디 공간. PPT에 용이한 전면 빔프로젝트 완비,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000690,책다방 위숨,북카페,북카페,03787,서울특별시 서대문구 연세로9길 34-1 HJ 빌딩,37.55865608,126.9348451,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,축석연휴 영업함',07041471681,"일하기 좋은 공부하기 좋은 몰입이 잘되는 공간, 2층과 3층 분리, 각 좌석마다 스텐드 및 콘센트 구비","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000691,일룸 엄마의서재,북카페,북카페,03723,서울특별시 서대문구 연희로 148 1층,37.57027591,126.9344601,8:30,17:30,,,,,,,"목요일 08:30-20:00, 주말 및 공휴일 휴무",023221132,"엄마들이 서재와 친하게 지내면서 한동안 잊고 지냈던 여유와 재충전의 기쁨을 느낄 수 있는 곳,",카페 : 있음
KCCBSPO22N000000692,더 미디엄,북카페,북카페,03703,서울특별시 서대문구 연희로15길 27,37.56858908,126.9304367,11:00,21:00,11:00,21:00,11:00,21:00,,,월요일 휴무,07040848965,독서활동 장소,카페 : 있음
KCCBSPO22N000000693,초콜릿책방,북카페,북카페,03716,서울특별시 서대문구 연희로5길 46-11,37.56555806,126.9268844,10:00,22:00,10:00,19:00,,,,,일요일 휴무,023327573,독서활동 장소,"주차 : 가능, 카페 : 있음"
KCCBSPO22N000000694,스위밍풀,북카페,북카페,03766,서울특별시 서대문구 이화여대1길 38,37.55733238,126.9436545,9:00,23:00,9:00,23:00,9:00,23:00,,,,01087411808,편안한 분위기 속에서 공부도 하면서 여유를 즐길 수 있는 공간,"화장실 남녀구분 : 구분, 카페 : 있음"
